 TITLE = "Cavity Iterative Residual History"
 variables="Iteration-66-kappa-0.05""Time(s)-kappa-0.05""Res1-kappa-0.05""Res2-kappa-0.05""Res3-kappa-0.05"
           1   2.6627218934911241E-004   0.0000000000000000        2.4251389596767536E-002                       0
          10   2.6627218934911242E-003   4.1242364987814639E-005   1.3923491487202178E-002  0.31152367033044670     
          20   5.3254437869822485E-003   6.9681341030358723E-005   7.7027135578693340E-003   9.0081190306816827E-002
          30   7.9881656804733723E-003   7.0662772779117589E-005   5.1785286077794535E-003   4.2536566808024867E-002
          40   1.0650887573964497E-002   6.2602075177720096E-005   3.8183409348566677E-003   2.5457577319571767E-002
          50   1.3313609467455622E-002   5.5480036468935623E-005   2.9646013001285443E-003   1.8384166942495339E-002
          60   1.5976331360946745E-002   5.1224547087835859E-005   2.3699140284467735E-003   1.4997455495791456E-002
          70   1.8639053254437852E-002   5.0064097925517359E-005   1.9242246743522706E-003   1.2931320577848515E-002
          80   2.1301775147928959E-002   4.9877434142420185E-005   1.5760689466299826E-003   1.1467008220324759E-002
          90   2.3964497041420067E-002   5.0070605441154825E-005   1.2964562973434290E-003   1.0320165965221895E-002
         100   2.6627218934911174E-002   5.0486463094800982E-005   1.0653892589236325E-003   9.3912209280335723E-003
         110   2.9289940828402281E-002   5.0685297859676126E-005   8.7017653543619566E-004   8.6198572961806441E-003
         120   3.1952662721893392E-002   5.1107145082829319E-005   7.0212610515008045E-004   7.9767782426409806E-003
         130   3.4615384615384499E-002   5.1417697075839541E-005   5.5498391109387590E-004   7.4242595459077521E-003
         140   3.7278106508875607E-002   5.1591710756859754E-005   4.2456311875582742E-004   6.9463223275076924E-003
         150   3.9940828402366714E-002   5.1858476884714122E-005   3.0777957423411273E-004   6.5256718466619734E-003
         160   4.2603550295857821E-002   5.1991312101984377E-005   2.0261340947747009E-004   6.1493802963024091E-003
         170   4.5266272189348929E-002   5.1991752152868997E-005   1.0786119868666511E-004   5.8085844919759655E-003
         180   4.7928994082840036E-002   5.1953139538207793E-005   2.2836824800975819E-005   5.4980429383109097E-003
         190   5.0591715976331143E-002   5.1797634269989956E-005   5.2834526752421063E-005   5.2128622462859209E-003
         200   5.3254437869822251E-002   5.1524582065809454E-005   1.1933925074369967E-004   4.9495967175605671E-003
         210   5.5917159763313358E-002   5.1181391067300908E-005   1.7686155276652737E-004   4.7067571894212623E-003
         220   5.8579881656804465E-002   5.0842769341086225E-005   2.2563214273740861E-004   4.4824574090658320E-003
         230   6.1242603550295573E-002   5.0599591424838053E-005   2.6597092951119450E-004   4.2751193913617147E-003
         240   6.3905325443786715E-002   5.0536980548132604E-005   2.9828916817087325E-004   4.0827894239374718E-003
         250   6.6568047337277891E-002   5.0777982934846477E-005   3.2305867511062125E-004   3.9036574707691507E-003
         260   6.9230769230769068E-002   5.1410091304715522E-005   3.4081755699422178E-004   3.7364141112876670E-003
         270   7.1893491124260245E-002   5.2453425934295694E-005   3.5214571927599803E-004   3.5796701605252945E-003
         280   7.4556213017751422E-002   5.3947837792112097E-005   3.5763161625479434E-004   3.4322870353444834E-003
         290   7.7218934911242598E-002   5.5883189693295421E-005   3.5788552306725840E-004   3.2932553809537080E-003
         300   7.9881656804733775E-002   5.8221681858539043E-005   3.5351724988519351E-004   3.1616098357107880E-003
         310   8.2544378698224952E-002   6.0838229823945156E-005   3.4507955724494277E-004   3.0365883478551403E-003
         320   8.5207100591716128E-002   6.3621388718182459E-005   3.3308221924244208E-004   2.9174862274730096E-003
         330   8.7869822485207305E-002   6.6488624679061914E-005   3.1805374348559123E-004   2.8037488931591525E-003
         340   9.0532544378698482E-002   6.9246389574395550E-005   3.0046954416473870E-004   2.6948266613597838E-003
         350   9.3195266272189659E-002   7.1741013769610618E-005   2.8073298857567153E-004   2.5902418277887751E-003
         360   9.5857988165680835E-002   7.3831965783588416E-005   2.5923629512203394E-004   2.4896506980922606E-003
