 TITLE = "Cavity Iterative Residual History"
 variables="Iteration-129""Time(s)-129""Res1-129""Res2-129""Res3-129"
           1   6.8664550781250014E-005   0.0000000000000000        2.4617058358423760E-002                       0
          10   6.8664550781250011E-004   2.9973732122989816E-006   1.4549648780796787E-002  0.30944873639314285     
          20   1.3732910156250002E-003   6.7658005347137617E-006   8.3743042305601811E-003  0.10579088172866102     
          30   2.0599365234375004E-003   9.6756431673394871E-006   5.8925463589278859E-003   5.7612291046003961E-002
          40   2.7465820312500004E-003   1.1794778786322624E-005   4.5383003887429219E-003   3.7498136560710771E-002
          50   3.4332275390625004E-003   1.3217926290609583E-005   3.6805572542981668E-003   2.6945751990069100E-002
          60   4.1198730468750009E-003   1.4026042780557191E-005   3.0865904855557069E-003   2.0680282363984004E-002
          70   4.8065185546875009E-003   1.4367723928598863E-005   2.6499016016261479E-003   1.6681984407683093E-002
          80   5.4931640625000009E-003   1.4421029456146428E-005   2.3149226597554140E-003   1.3985210713846508E-002
          90   6.1798095703125009E-003   1.4298174987104062E-005   2.0495313471782239E-003   1.2078767394464895E-002
         100   6.8664550781250009E-003   1.4083067213066514E-005   1.8338681382843447E-003   1.0673512996263401E-002
         110   7.5531005859375009E-003   1.3832759659493377E-005   1.6549772654161909E-003   9.5965787269045588E-003
         120   8.2397460937500017E-003   1.3577356944516339E-005   1.5040523478233592E-003   8.7432381124572522E-003
         130   8.9263916015625017E-003   1.3334708566237197E-005   1.3749086742447236E-003   8.0473549730948335E-003
         140   9.6130371093750017E-003   1.3110014632555789E-005   1.2630724940967397E-003   7.4669136120359969E-003
         150   1.0299682617187502E-002   1.2906067764495432E-005   1.1652240043305007E-003   6.9731529851084773E-003
         160   1.0986328125000002E-002   1.2722049585356388E-005   1.0788432197599285E-003   6.5459824655105248E-003
         170   1.1672973632812502E-002   1.2553011051519292E-005   1.0019797059750424E-003   6.1718277654139175E-003
         180   1.2359619140625002E-002   1.2383156086093194E-005   9.3308321288487761E-004   5.8403240278968038E-003
         190   1.3046264648437502E-002   1.2230663144929821E-005   8.7095202831322105E-004   5.5444960810950850E-003
         200   1.3732910156250002E-002   1.2094431525611071E-005   8.1462097718443260E-004   5.2784281130864308E-003
         210   1.4419555664062502E-002   1.1972035501628397E-005   7.6329505974781497E-004   5.0374490185969290E-003
         220   1.5106201171875002E-002   1.1862649826666072E-005   7.1631729084220552E-004   4.8178846381659035E-003
         230   1.5792846679687503E-002   1.1765283030706897E-005   6.7313975816496452E-004   4.6167724235248730E-003
         240   1.6479492187500003E-002   1.1699641561335739E-005   6.3328949563978831E-004   4.4323189662136553E-003
         250   1.7166137695312503E-002   1.1641524675143344E-005   5.9637520654853837E-004   4.2625710802728367E-003
         260   1.7852783203125003E-002   1.1589186688532038E-005   5.6207268688912571E-004   4.1054441062389202E-003
         270   1.8539428710937503E-002   1.1542079799475857E-005   5.3009974542495009E-004   3.9594472200048525E-003
         280   1.9226074218750003E-002   1.1498391318420786E-005   5.0021448723280848E-004   3.8233488552632533E-003
