 TITLE = "Cavity Iterative Residual History"
 variables="Iteration-65-kappa-1""Time(s)-65-kappa-1""Res1-65-kappa-1""Res2-65-kappa-1""Res3-65-kappa-1"
           1   2.6627218934911241E-004   0.0000000000000000        2.4251389596767536E-002                       0
          10   2.6627218934911242E-003   2.5031243128004199E-004   1.2894909005034094E-002  0.18248863198375598     
          20   5.3254437869822485E-003   1.9410093362925984E-004   6.4698711892419158E-003   6.6257139821223721E-002
          30   7.9881656804733723E-003   1.6346559537350203E-004   3.9830715640225556E-003   3.9318292490690743E-002
          40   1.0650887573964497E-002   1.3937970566746394E-004   2.6492478113435691E-003   2.6703249493110093E-002
          50   1.3313609467455622E-002   1.2268381513180771E-004   1.8207880021090528E-003   1.9879479559643087E-002
          60   1.5976331360946745E-002   1.1171954224775682E-004   1.2507604334905942E-003   1.5653103800100432E-002
          70   1.8639053254437852E-002   1.0391381619268003E-004   8.3150443756352388E-004   1.2821875488995049E-002
          80   2.1301775147928959E-002   9.8222897434885326E-005   5.0743087450433322E-004   1.0811209851631087E-002
          90   2.3964497041420067E-002   9.2974128963474456E-005   2.7218252205263305E-004   9.3141525990496632E-003
         100   2.6627218934911174E-002   9.9356522145210846E-005   1.9529083571012684E-004   8.1237161094795951E-003
         110   2.9289940828402281E-002   2.6453391485126154E-004   3.1772596422463550E-004   7.0786187981628501E-003
         120   3.1952662721893392E-002   6.8643769200038562E-004   5.6191248900083757E-004   6.0945919599311171E-003
         130   3.4615384615384499E-002   4.6906748256692055E-004   8.4309719447639431E-004   5.1507016398029126E-003
         140   3.7278106508875607E-002   3.9300132607755778E-004   1.1264839173137364E-003   4.2632183382562694E-003
         150   3.9940828402366714E-002   4.5651548800962338E-004   1.3902848098787945E-003   3.4665447521120551E-003
         160   4.2603550295857821E-002   2.4442556791115511E-004   1.6045639985651228E-003   2.7855943144732276E-003
         170   4.5266272189348929E-002   2.2089542966763354E-004   1.7408247122545628E-003   2.2201727660602355E-003
         180   4.7928994082840036E-002   2.1862850200604633E-004   1.7840893566860583E-003   1.7350552812469555E-003
         190   5.0591715976331143E-002   2.2994341657278650E-004   1.7333832319765818E-003   1.2345654965453257E-003
         200   5.3254437869822251E-002   2.3998922396184508E-004   1.5933596315664822E-003   6.2801946442569978E-004
         210   5.5917159763313358E-002   2.3265183360265951E-004   1.3782975244482909E-003   4.2652084849770233E-005
         220   5.8579881656804465E-002   2.0658833304187940E-004   1.1263921370594510E-003   2.7847580550222073E-004
         230   6.1242603550295573E-002   1.5602427527083851E-004   8.8403405199688478E-004   3.2929820055460635E-004
         240   6.3905325443786715E-002   5.5964104275330051E-005   6.8085105001647328E-004   2.7360111869134673E-004
         250   6.6568047337277891E-002   1.3798325612568441E-004   5.2132169761298641E-004   2.2291755900505361E-004
         260   6.9230769230769068E-002   4.3481383604260238E-004   3.8823589666070468E-004   2.0145799642934392E-004
         270   7.1893491124260245E-002   7.2353518739731726E-004   2.5948775198347818E-004   2.1348462971571003E-004
         280   7.4556213017751422E-002   7.9449318453761464E-004   1.3055873018141817E-004   2.6363579763510891E-004
         290   7.7218934911242598E-002   5.1454197979428073E-004   1.8466919540660598E-005   3.3037732721652446E-004
         300   7.9881656804733775E-002   9.0330445956521288E-006   6.1458906081557352E-005   3.8840848373167258E-004
         310   8.2544378698224952E-002   4.0532286694150432E-004   1.1128350857669833E-004   4.2293113737656984E-004
         320   8.5207100591716128E-002   5.2126738907742887E-004   1.4484019221805422E-004   4.0903289485194616E-004
         330   8.7869822485207305E-002   3.8839190754258457E-004   1.7682689623121917E-004   3.0565490377654214E-004
         340   9.0532544378698482E-002   1.8918429496428413E-004   2.1681583544208571E-004   7.3285469183281826E-005
         350   9.3195266272189659E-002   4.5921973580886899E-005   2.7167599913979767E-004   2.9806697172052310E-004
         360   9.5857988165680835E-002   4.0104907324867156E-005   3.4929832413510553E-004   7.7701453697587297E-004
         370   9.8520710059172012E-002   1.0049105084508625E-004   4.5187028681037411E-004   1.3060603406143123E-003
         380  0.10118343195266319        1.2026639879492151E-004   5.6216421082622148E-004   1.8189478968453354E-003
         390  0.10384615384615437        4.6703084525034910E-005   6.4223664895213251E-004   2.2476880603152782E-003
         400  0.10650887573964554        1.3423018847646961E-004   6.5784231730103837E-004   2.5318377262690817E-003
         410  0.10917159763313672        3.3264798581000843E-004   6.0819198818229392E-004   2.6277045225946427E-003
         420  0.11183431952662790        4.0477178765152555E-004   5.2249038616491994E-004   2.5153630117205061E-003
         430  0.11449704142011907        2.8850363372889820E-004   4.2747850220747896E-004   2.2087885066859325E-003
         440  0.11715976331361025        5.0212434288043895E-005   3.3060721669408988E-004   1.7533184623099718E-003
         450  0.11982248520710143        1.9361447821619748E-004   2.3005566014056011E-004   1.2103785086023944E-003
         460  0.12248520710059260        3.4810338371893401E-004   1.2553946574800356E-004   6.4323568014179600E-004
         470  0.12514792899408378        3.6716627617838782E-004   1.9532958859147520E-005   1.0536062146715430E-004
         480  0.12781065088757482        2.7535435100123351E-004   8.4375139373982222E-005   3.6608557763173621E-004
         490  0.13047337278106586        1.6563486858101051E-004   1.8320030498752971E-004   7.4809098193284740E-004
         500  0.13313609467455689        1.3584869656924070E-004   2.7599268484412853E-004   1.0260586138541861E-003
         510  0.13579881656804793        2.0175610487838114E-004   3.6369711369710345E-004   1.1912593401129934E-003
         520  0.13846153846153897        2.8463393259170466E-004   4.4721307970263524E-004   1.2414971000418440E-003
         530  0.14112426035503001        2.9386594598834748E-004   5.2475611508429054E-004   1.1815146732760962E-003
         540  0.14378698224852104        2.0510976769982925E-004   5.9035338011192984E-004   1.0217661933354938E-003
         550  0.14644970414201208        5.9337034149287149E-005   6.3513204248843991E-004   7.7760657273096001E-004
         560  0.14911242603550312        8.6182495050990404E-005   6.5124702588947869E-004   4.7071941590171029E-004
         570  0.15177514792899416        1.9410590839175068E-004   6.3548239943811424E-004   1.3029416234910940E-004
         580  0.15443786982248520        2.5192085700986855E-004   5.8975999364396792E-004   2.1029990374543672E-004
         590  0.15710059171597623        2.6052593746417330E-004   5.1942766207346835E-004   5.2074482258102073E-004
         600  0.15976331360946727        2.2322513755246298E-004   4.3159784525292899E-004   7.7974125663859972E-004
         610  0.16242603550295831        1.4367828835148977E-004   3.3402398855431059E-004   9.7684854690105460E-004
         620  0.16508875739644935        3.2414402983405033E-005   2.3404982016539400E-004   1.1113996570202289E-003
         630  0.16775147928994039        8.7324618512907293E-005   1.3783311541937238E-004   1.1895605412204358E-003
         640  0.17041420118343142        1.8441812111946732E-004   5.0110699465699682E-005   1.2202812661514795E-003
         650  0.17307692307692246        2.3483512470567902E-004   2.5723483263795366E-005   1.2125262348141597E-003
         660  0.17573964497041350        2.3493425274767610E-004   8.7497655891555226E-005   1.1742922008348700E-003
         670  0.17840236686390454        2.0133426245072528E-004   1.3427571162250018E-004   1.1118860526728724E-003
         680  0.18106508875739558        1.5713466981082114E-004   1.6637196797408826E-004   1.0298896619895803E-003
         690  0.18372781065088661        1.1634281609929076E-004   1.8527702737902718E-004   9.3243158872291509E-004
         700  0.18639053254437765        7.8167129645256850E-005   1.9363537902550298E-004   8.2419284716639396E-004
         710  0.18905325443786869        3.1915012532302001E-005   1.9494511026496575E-004   7.0987017996193558E-004
