 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
           1   2.9266389177939645E-004   1.0000000000000000        1.0000000000000000                            NaN
          10   2.9266389177939642E-003   1.0000000000000000        1.0000000000000000                            NaN
          20   5.8532778355879275E-003   1.0000000000000000        1.0000000000000000                            NaN
          30   8.7799167533818938E-003   1.0000000000000000        1.0000000000000000                            NaN
          40   1.1706555671175865E-002   1.0000000000000000        1.0000000000000000                            NaN
          50   1.4633194588969837E-002   1.0000000000000000        1.0000000000000000                            NaN
          60   1.7559833506763798E-002   1.0000000000000000        1.0000000000000000                            NaN
          70   2.0486472424557752E-002   1.0000000000000000        1.0000000000000000                            NaN
          80   2.3413111342351706E-002   1.0000000000000000        1.0000000000000000                            NaN
          90   2.6339750260145661E-002   1.0000000000000000        1.0000000000000000                            NaN
         100   2.9266389177939615E-002   1.0000000000000000        1.0000000000000000                            NaN
         110   3.2193028095733579E-002   1.0000000000000000        1.0000000000000000                            NaN
         120   3.5119667013527568E-002   1.0000000000000000        1.0000000000000000                            NaN
         130   3.8046305931321557E-002   1.0000000000000000        1.0000000000000000                            NaN
         140   4.0972944849115546E-002   1.0000000000000000        1.0000000000000000                            NaN
         150   4.3899583766909535E-002   1.0000000000000000        1.0000000000000000                            NaN
         160   4.6826222684703524E-002   1.0000000000000000        1.0000000000000000                            NaN
         170   4.9752861602497513E-002   1.0000000000000000        1.0000000000000000                            NaN
         180   5.2679500520291501E-002   1.0000000000000000        1.0000000000000000                            NaN
         190   5.5606139438085490E-002   1.0000000000000000        1.0000000000000000                            NaN
         200   5.8532778355879479E-002   1.0000000000000000        1.0000000000000000                            NaN
         210   6.1459417273673468E-002   1.0000000000000000        1.0000000000000000                            NaN
         220   6.4386056191467450E-002   1.0000000000000000        1.0000000000000000                            NaN
         230   6.7312695109261439E-002   1.0000000000000000        1.0000000000000000                            NaN
         240   7.0239334027055428E-002   1.0000000000000000        1.0000000000000000                            NaN
         250   7.3165972944849417E-002   1.0000000000000000        1.0000000000000000                            NaN
         260   7.6092611862643406E-002   1.0000000000000000        1.0000000000000000                            NaN
         270   7.9019250780437394E-002   1.0000000000000000        1.0000000000000000                            NaN
         280   8.1945889698231383E-002   1.0000000000000000        1.0000000000000000                            NaN
         290   8.4872528616025372E-002   1.0000000000000000        1.0000000000000000                            NaN
         300   8.7799167533819361E-002   1.0000000000000000        1.0000000000000000                            NaN
         310   9.0725806451613350E-002   1.0000000000000000        1.0000000000000000                            NaN
         320   9.3652445369407339E-002   1.0000000000000000        1.0000000000000000                            NaN
         330   9.6579084287201328E-002   1.0000000000000000        1.0000000000000000                            NaN
         340   9.9505723204995317E-002   1.0000000000000000        1.0000000000000000                            NaN
         350  0.10243236212278931        1.0000000000000000        1.0000000000000000                            NaN
         360  0.10535900104058329        1.0000000000000000        1.0000000000000000                            NaN
         370  0.10828563995837728        1.0000000000000000        1.0000000000000000                            NaN
         380  0.11121227887617127        1.0000000000000000        1.0000000000000000                            NaN
         390  0.11413891779396526        1.0000000000000000        1.0000000000000000                            NaN
         400  0.11706555671175925        1.0000000000000000        1.0000000000000000                            NaN
         410  0.11999219562955324        1.0000000000000000        1.0000000000000000                            NaN
         420  0.12291883454734723        1.0000000000000000        1.0000000000000000                            NaN
         430  0.12584547346514122        1.0000000000000000        1.0000000000000000                            NaN
         440  0.12877211238293521        1.0000000000000000        1.0000000000000000                            NaN
         450  0.13169875130072919        1.0000000000000000        1.0000000000000000                            NaN
         460  0.13462539021852318        1.0000000000000000        1.0000000000000000                            NaN
         470  0.13755202913631717        1.0000000000000000        1.0000000000000000                            NaN
         480  0.14047866805411116        1.0000000000000000        1.0000000000000000                            NaN
         490  0.14340530697190515        1.0000000000000000        1.0000000000000000                            NaN
         500  0.14633194588969914        1.0000000000000000        1.0000000000000000                            NaN
         510  0.14925858480749313        1.0000000000000000        1.0000000000000000                            NaN
         520  0.15218522372528712        1.0000000000000000        1.0000000000000000                            NaN
         530  0.15511186264308111        1.0000000000000000        1.0000000000000000                            NaN
         540  0.15803850156087509        1.0000000000000000        1.0000000000000000                            NaN
         550  0.16096514047866908        1.0000000000000000        1.0000000000000000                            NaN
         560  0.16389177939646307        1.0000000000000000        1.0000000000000000                            NaN
         570  0.16681841831425706        1.0000000000000000        1.0000000000000000                            NaN
         580  0.16974505723205105        1.0000000000000000        1.0000000000000000                            NaN
         590  0.17267169614984504        1.0000000000000000        1.0000000000000000                            NaN
         600  0.17559833506763903        1.0000000000000000        1.0000000000000000                            NaN
         610  0.17852497398543302        1.0000000000000000        1.0000000000000000                            NaN
         620  0.18145161290322701        1.0000000000000000        1.0000000000000000                            NaN
         630  0.18437825182102099        1.0000000000000000        1.0000000000000000                            NaN
         640  0.18730489073881498        1.0000000000000000        1.0000000000000000                            NaN
         650  0.19023152965660897        1.0000000000000000        1.0000000000000000                            NaN
         660  0.19315816857440296        1.0000000000000000        1.0000000000000000                            NaN
         670  0.19608480749219695        1.0000000000000000        1.0000000000000000                            NaN
         680  0.19901144640999094        1.0000000000000000        1.0000000000000000                            NaN
         690  0.20193808532778493        1.0000000000000000        1.0000000000000000                            NaN
